Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,CP5,CP1,CP2,CP6,P7
17.93380260757582,-9.064407143363317,-15.329715806066147,0.9573547002170233,120.63681583302542,65.56336443024253,41.17993053024725,3.5659996763781385,-3.339872740904419,38.13862190268288,18.821010436088457,-3.535568899070263,-4.933212827838389,4.16505595635586,-1.3668956626078348,12.920491903692177,57.45002102865245,8.236610672811592,-4.246659587755189,-4.427787484449984,66.373810301226
22.50935265999179,-10.176534596612926,-20.07563346893163,0.9294730824837822,123.05265426464672,66.59414220780432,40.48035426758068,-2.831446829256694,-1.4874754972981123,40.93135153009535,20.716787616650745,-0.7817197489084824,-0.752324735466682,5.247368203907943,-1.5304233281067832,13.08897702765156,56.404555969316135,5.570416949187024,0.44571877405192906,-5.547785912235804,70.49067310999244
24.145602773874277,-6.289697165530738,-17.74775257317735,0.9518270329856625,126.22877920754141,65.85053723821623,41.648067589882224,-8.927153061740697,0.9063549096511412,45.283614068515185,22.029330334317002,0.9094701700229018,0.01424649038509429,5.442859576412854,-1.3117791032850712,12.991340376729633,54.89333191200237,-0.45944634935392814,5.034449374113617,-5.565228265217456,70.92611498309279
21.355708949115744,0.025348817014319902,-10.362664351989029,1.2501707986873887,128.76896328092022,64.15105706305397,44.14677961484595,-11.274430387910883,2.2785120051276087,48.651807740057144,20.108991623558463,0.6948904619747318,-1.7283744545600355,4.404405472736872,-0.20688946498201322,11.473223913597337,54.25712147688982,-7.591633581287537,6.719641197964975,-5.408161258758295,66.71725247081957
16.461058453059977,4.595771364146596,-2.7258880402217494,1.3548313657465876,129.7541195385479,63.25545763963842,46.84087753452924,-9.25989171162111,2.317506443158024,49.78553042194303,14.892287433975092,-0.42686072693728416,-3.5129351586154782,2.3817991037213093,1.4760708520658823,8.82106322749751,54.760442132836644,-12.10782324019723,4.771601628619477,-5.71549885978552,60.36076723257372
13.702264504068753,5.875333501725719,1.2114397439999642,0.5171252403582438,129.52694465384516,63.924922571567095,48.7746921996893,-5.562823753102755,1.643053919921402,49.247062943454274,9.208005526817162,-0.35350377279423073,-4.179832654718202,-0.05510638440065785,2.920949510653677,6.96358742486996,55.537662464985544,-11.777904202578505,1.2438995891390245,-5.964746761159177,55.785821642857876
15.494392907907638,6.072754455522351,0.7627458930843627,-1.4840467349778104,129.42392810461854,64.98819678947454,49.61220658715972,-3.614006423528568,0.7835119985057344,48.47391654061002,6.35127243952738,2.1406785886721718,-4.785192774095632,-2.2665595716176785,3.577935164715861,8.028309205390553,55.50146972108462,-7.900848822817045,-0.732177568382232,-4.777355507863588,55.23823770743592
20.181833898825754,8.179138938589825,-1.7946798796806456,-3.9170808664604237,130.67170719984952,64.55648621513052,49.513495743953854,-4.2143511896458845,-0.35143949933224494,48.43900797183695,7.342716175119059,6.186950322508405,-6.738917293745099,-3.661367150655068,3.6097422709882654,12.328028581758613,54.35024343993035,-4.406658601560876,0.3821081642852402,-1.385624917099573,57.734476560684236
23.414901015488187,12.221281375301,-3.4438144865119527,-5.492141396005977,133.39336501758686,62.19806618710156,48.68468779508735,-4.639746377238443,-1.9719894195806489,49.054008680832226,10.441694606129843,9.542824550822973,-9.524811623041526,-3.8705504980384715,3.5768041031240188,17.64406584657631,52.772220908227666,-4.623594861760987,3.289981695018821,3.0971599654496718,60.244457648880015
21.943134839804156,14.779527468601259,-2.675044099276774,-5.260486803345229,136.49536563744846,59.76840539030368,47.170908224180465,-1.4520344981900264,-3.631443790304709,49.62396846703046,13.029142849856784,10.556584934550234,-10.63058409358168,-3.0089781490470244,3.6902619638167247,20.63877997027265,51.65119997224559,-8.476872820139432,5.130682583950504,6.031683510347612,60.402951291540084
16.386765436579395,12.418862908269926,-0.06837844979383334,-3.2594532014829953,138.49661914184188,59.73671229066774,44.9047555996013,5.608270204948681,-4.2002454553669395,49.725747941250404,13.702735323564223,9.442931501755186,-7.946482176613689,-1.7154761819072732,3.419622924462211,19.404246795154762,51.15638014983393,-12.48342355142387,4.099320578383646,5.246334779685073,58.27375829573389
10.459759531431775,5.539237715034928,2.7646460689425627,-0.43631206191905436,138.70314884303843,62.507001759850674,41.92374700605917,12.431111712198748,-2.8266503021313696,49.65446946976119,12.685986511228839,7.737055226746603,-2.280913191211879,-0.7673493728298824,1.9593925443647384,15.050485288160534,50.598063847242955,-12.614107417344034,1.0094501743935331,1.0055225806406072,55.69952158386497
7.49580679818178,-1.3360307839972538,4.681683358093351,2.0299779636772044,137.7635563287941,65.53892634227628,38.523041992496815,13.704792465948051,0.05533541073437531,50.090299936152576,10.762560335898831,6.728428993823658,2.888910623946554,-0.48627831391716425,-0.7740435812146669,10.782813260845085,49.1463425904375,-7.543799588829776,-1.5018657967759637,-3.9010646907328437,54.14271225658497
7.522529283688886,-3.287040596840872,5.86532146588633,3.4061388270246034,137.21012313338414,65.49409621281218,35.197947201110146,7.869856464623415,2.791976727737223,51.31036119020143,8.266223176720445,6.4934346933660985,4.30861180613455,-0.5198454011749949,-3.5759744880205155,9.266297601978598,46.64885393440083,0.4409302780023687,-1.3118084365651446,-6.1780871956487555,53.2085716994108
7.627047256500653,0.7728838886193063,7.454692133965489,3.62368607210429,138.29997659369718,61.56755617327085,32.45434290050457,-0.8638026284561233,3.7154748879874466,52.707931833124135,5.19859101975567,6.335514932080078,1.7780314762036094,-0.38393968065437667,-4.510839821408043,10.540416107549039,43.7569471970302,7.40397013644035,1.4395046413508714,-4.452530757863786,51.28492548405838
5.235765725661333,7.16108585747735,10.302510113436643,3.0105830441882837,141.0265168771316,56.621361751879974,30.505647882463876,-5.80669673753106,2.42831922429725,53.11252256611817,1.843477641951591,5.795945631944526,-1.7943840087962872,-0.17597364116960768,-2.3737278128478443,12.268977179845926,41.27483206939375,10.68629266915308,4.616487534875096,-0.06570702583089916,47.585848171510065
1.0182705919873074,10.582853690131351,13.9127450095911,1.8638641503067905,144.04828750133527,54.69202889984118,28.997279437975518,-3.6495796442169874,0.030404070208777778,51.76836265015686,-1.1537524393724468,5.066780037137577,-3.061752225798823,-0.6248628241433087,2.1254153270313663,11.963557318018424,39.45954997560924,10.28356846752984,6.006653979201692,4.281120942218966,43.37183362929674
-1.5555488859322475,8.377886565818205,16.454111089011747,0.2231821655192534,145.60767850097426,56.997620236984254,27.00372884879203,2.5986794394271433,-1.9337034229348524,49.13654592979399,-3.370186171039407,4.435412947030377,-1.1139047308953358,-2.2451736415718537,6.533995891964071,9.105008375136117,37.94369109579869,7.993892950803978,5.042781590995265,6.5743098895189735,41.03513296738823
0.2764847224451312,2.209767775650738,15.943897391594923,-1.8919341568031478,144.79168302337848,60.34753318670855,23.386517043757067,6.4650039072219485,-2.7791098834517034,46.7415320837628,-4.85173258043468,3.6354467773838324,2.046191661591352,-4.420304618725194,8.294728511424523,5.355479364067141,36.2030163485615,5.5119436580997485,2.981841086592171,6.484478692115825,41.85836149001213
5.4296000528098425,-3.7734987106929436,11.770982475305964,-4.056999372747433,142.18734624350805,59.77796551056004,17.591181352724533,4.118854114699026,-3.0993262296117114,46.02823410142642,-5.576028763179386,1.97324788491663,3.654808260872281,-5.5824931873918295,6.611855258188074,2.8976774303306865,33.96437905828874,3.3430528354801963,1.638767867404976,4.8927287324488375,44.61156111287337
9.472689550391097,-6.24750986200533,5.47367653207876,-5.363379571742158,139.44115886991418,53.22728942542524,10.298255802425293,-2.005283032364345,-4.0469334349712,47.062658141442014,-4.927610013124891,-0.8258531446557673,2.632291203235306,-4.511053425185148,3.0369870744169707,2.6686959819709966,31.223548515199493,1.2787711911306778,1.9130877413236866,2.8681823189912388,46.42779656533769
8.566252980270379,-4.7590064450488345,-0.057268954415715,-4.90293411592284,138.08112674277737,43.874531650333594,3.3410899101200116,-5.534102307805391,-6.1919108183511264,48.3303215974013,-2.190396829876368,-4.078185117036743,0.09652190585373255,-1.618665760017069,0.2415747775973497,3.9442252917792917,27.9492163017943,-0.5460899370447616,3.328564496986922,1.1981067615854344,45.15673917942652
3.1787772776324306,-1.3389054958539908,-2.602246319258829,-2.585033857618072,138.54591342293492,37.71968795750575,-1.3166646373505735,-2.2423737575037457,-8.997386202684623,47.94959514428742,2.1202461791841034,-6.586093739021511,-2.0254169462129035,1.2163653271716584,-0.05451750270368605,5.360342589114888,24.0686041896539,-1.3439340657050214,4.686183390489682,0.4921205144869397,40.995636349455786
-2.030166190486352,1.345575125121403,-2.3617877936577303,0.39641921697408034,140.12406754121707,38.44498744770111,-2.9732204672635696,5.8242693685007305,-11.168301823959052,45.35450574394058,5.709167439062757,-7.656356277138026,-2.7157150280331583,2.2437584903103924,1.7382491243953675,6.040993641748857,19.7751304438111,-0.530455636853647,5.030128820089332,1.13813043578911,35.92977398484002
-2.358138391910528,1.6031792875109063,-1.854682728070748,2.1120383729581205,141.6789519951417,44.20809629914226,-2.8601100253418412,12.086005204790267,-11.469929122075373,41.90277774955699,5.970327368965394,-7.656450378901967,-2.271823823389351,1.3827046860239995,3.7320272025245775,5.7302730594562545,15.794652133010915,1.187389543651105,4.136621376347493,2.8233414654297135,31.68041658660652
2.469603999076233,-0.7393592621284437,-3.8731539157219443,1.278862526941805,142.40057557244452,49.27015199266628,-3.411243700922867,11.210540876396681,-9.412446144088587,39.73742392164457,2.4328522776946206,-7.531322525098588,-1.3819156781898698,0.21897629489476822,4.326209820363905,4.218348379108868,13.089533354153726,1.890514772392452,2.3689269562459936,4.352664101427078,28.29018787949393
7.739084425788807,-4.6223516986946525,-9.01842531347004,-1.6112548773843587,141.97928117457002,48.855614429758184,-6.5156453595816535,3.512970122563698,-5.4334620982944255,39.88296095839123,-2.3866679422328616,-7.858460561219482,-0.1875656671536996,0.34743409700927197,3.4870064873985225,1.087298065031284,12.113700230558276,-0.26427483478693725,0.304070092358367,4.426771844024458,24.638266484030154
7.735046914603059,-8.404366167070087,-14.878191785191381,-4.504927347626243,140.35253142044434,42.92735713921781,-12.063306323333554,-5.749800449633706,-0.7280230496809118,41.30792636742237,-4.983880398586845,-8.36727753069208,1.7268560640121733,1.690689480015516,2.4272450731868838,-3.614791070965112,12.26250784955964,-5.390384504389074,-1.4297306172858661,2.913989650131793,20.160942977201554
0.809194443547343,-10.693795259284919,-17.605901762815208,-5.286911150494573,137.5620598973913,35.64465873889951,-18.104382424299146,-11.0713506932667,3.212251604935349,41.89899697388933,-4.082678270467959,-8.363005371952951,4.549232169553171,2.519950645825374,2.09776935665864,-8.564842788424802,12.181815524006419,-11.371554270787078,-2.238759317408946,1.242488015996291,15.812184431637153
-8.996707040271998,-11.116281179249548,-14.827582525351865,-3.4824148955476697,134.0237825080362,31.436340170405295,-22.478805582814797,-10.890450418451142,5.18959899590411,40.406643749143356,-1.8511917176688653,-7.4435795635889885,7.7314300725126754,1.221182191075243,2.1454187659137514,-11.514641035471074,10.720402984690844,-14.959952353017474,-1.7762444720605668,1.1522327133160142,13.076614093915136
-15.232004952750342,-10.454923408846593,-7.57456122659932,-0.5708695938713293,130.84597942158535,31.56166493189451,-24.546016534719904,-7.767828219720007,4.864202969141956,37.593781516723986,-1.6438978422295385,-5.762468053679235,10.293139061060774,-1.8925774347349942,1.3533314634110862,-10.938751381441158,7.7257792604678155,-13.800595822559465,-0.25579478762933006,2.840760570696342,12.10212665710877
-14.292656529491282,-9.89065866556976,0.23083164492875752,1.3467580670327242,129.52657318935962,33.89670960621368,-25.530327087187356,-5.201676571768518,2.914453304992234,35.50212253669853,-4.468194610265727,-3.738533155798928,11.526445204175184,-4.5469466112956844,-0.8812212966584365,-7.561768793402946,4.034239907201618,-7.95920519538498,1.483707831733828,4.498874857714439,10.993210396542288
-8.131375343335103,-9.801128140941374,4.441578184609089,1.2982299556083263,130.91210514501688,35.541248665671574,-27.215130836996366,-4.513044189946187,0.5880886007761297,35.62411151004877,-7.843913289382212,-1.727026193153527,11.310501720674875,-4.389080905051136,-3.610382209858054,-4.180087636817975,0.6029675668561474,0.05845086976929359,2.4397488132179763,3.9723267845135917,7.2382765415767345
-2.4163791965616994,-9.293190445503546,3.3625732714372543,0.01701111116089571,134.2213633706283,35.243556379485,-30.187134826388473,-4.5020816899653,-1.1123584899407577,37.681548870960235,-8.370510808404989,-0.03142030359580428,9.836846194163119,-1.0446572660234525,-4.926398022745054,-3.6104489416141248,-2.355948492354374,6.866650500845754,2.1727435091365477,0.9675071929886052,0.10274938325598271
-1.9719386517659174,-7.155952751540763,-1.4914767672487361,-1.0526526791142776,137.1783345269772,33.61650276890107,-33.261860978679444,-3.439480594528159,-1.933029118244105,40.072762647146746,-5.5410176196035525,0.9066899214496527,7.288564565227238,3.498209724095794,-3.6189145144700183,-6.433189840129938,-5.417623209180157,10.300718439131842,1.1171783915951214,-2.475046474691281,-8.2692168854457
-7.362532081645578,-3.511469989929116,-6.672527761212159,-1.2742724002572647,137.4016998787404,31.558647888710283,-34.583892144504304,-0.871360167075037,-2.1631837772153615,41.34343155363054,-2.6941678746231776,0.5988163527800197,3.9614360958669406,6.491956018023323,-0.37734394435369456,-10.53392621612687,-9.175230436269231,10.462559933282384,0.23471038399279953,-3.9445482166709347,-14.294168368091409
